,path,emotion
8503,data/train-custom\Marshall_med_emottsangry_2805_angry.wav,angry
8504,data/train-custom\Marshall_med_emottsangry_2808_angry.wav,angry
8505,data/train-custom\Marshall_med_emottsangry_2817_angry.wav,angry
8506,data/train-custom\Marshall_med_emottsangry_2818_angry.wav,angry
8507,data/train-custom\Marshall_med_emottsangry_2819_angry.wav,angry
8508,data/train-custom\Marshall_med_emottsangry_2820_angry.wav,angry
8509,data/train-custom\Marshall_med_emottsangry_2830_angry.wav,angry
8510,data/train-custom\Marshall_med_emottsangry_2831_angry.wav,angry
8511,data/train-custom\Marshall_med_emottsangry_2841_angry.wav,angry
8512,data/train-custom\Marshall_med_emottsangry_2842_angry.wav,angry
8513,data/train-custom\Marshall_med_emottsangry_2844_angry.wav,angry
8514,data/train-custom\Marshall_med_emottsangry_2854_angry.wav,angry
8515,data/train-custom\Marshall_med_emottsangry_2855_angry.wav,angry
8516,data/train-custom\Marshall_med_emottsangry_2856_angry.wav,angry
8517,data/train-custom\Marshall_med_emottsangry_2865_angry.wav,angry
8518,data/train-custom\Marshall_med_emottsangry_2866_angry.wav,angry
8519,data/train-custom\Marshall_med_emottsangry_2868_angry.wav,angry
8520,data/train-custom\Marshall_med_emottsangry_2877_angry.wav,angry
8521,data/train-custom\Marshall_med_emottsangry_2878_angry.wav,angry
8522,data/train-custom\Marshall_med_emottsangry_2879_angry.wav,angry
8523,data/train-custom\Marshall_med_emottsangry_2880_angry.wav,angry
8524,data/train-custom\Marshall_med_emottsangry_2890_angry.wav,angry
8525,data/train-custom\Marshall_med_emottsangry_2891_angry.wav,angry
8526,data/train-custom\Marshall_med_emottsangry_2892_angry.wav,angry
8527,data/train-custom\Marshall_med_emottsangry_2901_angry.wav,angry
8528,data/train-custom\Marshall_med_emottsangry_2902_angry.wav,angry
8529,data/train-custom\Marshall_med_emottsangry_2904_angry.wav,angry
8530,data/train-custom\Marshall_med_emottsangry_2913_angry.wav,angry
8531,data/train-custom\Marshall_med_emottsangry_2915_angry.wav,angry
8532,data/train-custom\Marshall_med_emottsangry_2925_angry.wav,angry
8533,data/train-custom\Marshall_med_emottsangry_2926_angry.wav,angry
8534,data/train-custom\Marshall_med_emottsangry_2927_angry.wav,angry
8535,data/train-custom\Marshall_med_emottsangry_2928_angry.wav,angry
8536,data/train-custom\Marshall_med_emottsangry_2937_angry.wav,angry
8537,data/train-custom\Marshall_med_emottsangry_2938_angry.wav,angry
8538,data/train-custom\Marshall_med_emottsangry_2949_angry.wav,angry
8539,data/train-custom\Marshall_med_emottsangry_2950_angry.wav,angry
8540,data/train-custom\Marshall_med_emottsangry_2951_angry.wav,angry
8541,data/train-custom\Marshall_med_emottsangry_2961_angry.wav,angry
8542,data/train-custom\Marshall_med_emottsangry_2962_angry.wav,angry
8543,data/train-custom\Marshall_med_emottsangry_2963_angry.wav,angry
8544,data/train-custom\Marshall_med_emottsangry_2964_angry.wav,angry
8545,data/train-custom\Marshall_med_emottsangry_2974_angry.wav,angry
8546,data/train-custom\Marshall_med_emottsangry_2986_angry.wav,angry
8547,data/train-custom\Marshall_med_emottsangry_2987_angry.wav,angry
8548,data/train-custom\Marshall_med_emottsangry_2988_angry.wav,angry
8549,data/train-custom\Marshall_med_emottsangry_2997_angry.wav,angry
8550,data/train-custom\Marshall_med_emottsangry_2998_angry.wav,angry
8551,data/train-custom\Marshall_med_emottsangry_2999_angry.wav,angry
8552,data/train-custom\Marshall_med_emottsangry_3009_angry.wav,angry
8553,data/train-custom\Marshall_med_emottsangry_3010_angry.wav,angry
8554,data/train-custom\Marshall_med_emottsangry_3011_angry.wav,angry
8555,data/train-custom\Marshall_med_emottsangry_3012_angry.wav,angry
8556,data/train-custom\Marshall_med_emottsangry_3021_angry.wav,angry
8557,data/train-custom\Marshall_med_emottsangry_3023_angry.wav,angry
8558,data/train-custom\Marshall_med_emottsangry_3024_angry.wav,angry
8559,data/train-custom\Marshall_med_emottsangry_3033_angry.wav,angry
8560,data/train-custom\Marshall_med_emottsangry_3036_angry.wav,angry
8561,data/train-custom\Marshall_med_emottsangry_3045_angry.wav,angry
8562,data/train-custom\Marshall_med_emottsangry_3047_angry.wav,angry
8563,data/train-custom\Marshall_med_emottsangry_3048_angry.wav,angry
8564,data/train-custom\Marshall_med_emottsangry_3057_angry.wav,angry
8565,data/train-custom\Marshall_med_emottsangry_3058_angry.wav,angry
8566,data/train-custom\Marshall_med_emottsangry_3059_angry.wav,angry
8567,data/train-custom\Marshall_med_emottsangry_3060_angry.wav,angry
8568,data/train-custom\Marshall_med_emottsangry_3069_angry.wav,angry
8569,data/train-custom\Marshall_med_emottsangry_3070_angry.wav,angry
8570,data/train-custom\Marshall_med_emottsangry_3071_angry.wav,angry
8571,data/train-custom\Marshall_med_emottsangry_3072_angry.wav,angry
8572,data/train-custom\Marshall_med_emottsangry_3081_angry.wav,angry
8573,data/train-custom\Marshall_med_emottsangry_3082_angry.wav,angry
8574,data/train-custom\Marshall_med_emottsangry_3084_angry.wav,angry
8575,data/train-custom\Marshall_med_emottsangry_3093_angry.wav,angry
8576,data/train-custom\Marshall_med_emottsangry_3094_angry.wav,angry
8577,data/train-custom\Marshall_med_emottsangry_3095_angry.wav,angry
8578,data/train-custom\Marshall_med_emottsangry_3105_angry.wav,angry
8579,data/train-custom\Marshall_med_emottsangry_3106_angry.wav,angry
8580,data/train-custom\Marshall_med_emottsangry_3107_angry.wav,angry
8581,data/train-custom\Marshall_med_emottsangry_3108_angry.wav,angry
8582,data/train-custom\Marshall_med_emottsangry_3119_angry.wav,angry
8583,data/train-custom\Marshall_med_emottsangry_3120_angry.wav,angry
8584,data/train-custom\Marshall_med_emottsangry_3129_angry.wav,angry
8585,data/train-custom\Marshall_med_emottsangry_3130_angry.wav,angry
8586,data/train-custom\Marshall_med_emottsangry_3132_angry.wav,angry
8587,data/train-custom\Marshall_med_emottsangry_3141_angry.wav,angry
8588,data/train-custom\Marshall_med_emottsangry_3142_angry.wav,angry
8589,data/train-custom\Marshall_med_emottsangry_3143_angry.wav,angry
8590,data/train-custom\Marshall_med_emottsangry_3153_angry.wav,angry
8591,data/train-custom\Marshall_med_emottsangry_3154_angry.wav,angry
8592,data/train-custom\Marshall_med_emottsangry_3155_angry.wav,angry
8593,data/train-custom\Marshall_med_emottsangry_3156_angry.wav,angry
8594,data/train-custom\Marshall_med_emottsangry_3166_angry.wav,angry
8595,data/train-custom\Marshall_med_emottsangry_3167_angry.wav,angry
8596,data/train-custom\Marshall_med_emottsangry_3168_angry.wav,angry
8597,data/train-custom\Marshall_med_emottsangry_3177_angry.wav,angry
8598,data/train-custom\Marshall_med_emottsangry_3178_angry.wav,angry
8599,data/train-custom\Marshall_med_emottsangry_3179_angry.wav,angry
8600,data/train-custom\Marshall_med_emottsangry_3189_angry.wav,angry
8601,data/train-custom\Marshall_med_emottsangry_3190_angry.wav,angry
8602,data/train-custom\Marshall_med_emottsangry_3192_angry.wav,angry
8603,data/train-custom\Marshall_med_emottsangry_3201_angry.wav,angry
8604,data/train-custom\Marshall_med_emottsangry_3202_angry.wav,angry
8605,data/train-custom\Marshall_med_emottsangry_3203_angry.wav,angry
8606,data/train-custom\Marshall_med_emottsangry_3204_angry.wav,angry
8607,data/train-custom\Marshall_med_emottsangry_3213_angry.wav,angry
8608,data/train-custom\Marshall_med_emottsangry_3214_angry.wav,angry
8609,data/train-custom\Marshall_med_emottsangry_3216_angry.wav,angry
8610,data/train-custom\Marshall_med_emottsangry_3225_angry.wav,angry
8611,data/train-custom\Marshall_med_emottsangry_3226_angry.wav,angry
8612,data/train-custom\Marshall_med_emottsangry_3227_angry.wav,angry
8613,data/train-custom\Marshall_med_emottsangry_3228_angry.wav,angry
8614,data/train-custom\Marshall_med_emottsangry_3237_angry.wav,angry
8615,data/train-custom\Marshall_med_emottsangry_3238_angry.wav,angry
8616,data/train-custom\Marshall_med_emottsangry_3239_angry.wav,angry
8617,data/train-custom\Marshall_med_emottsangry_3240_angry.wav,angry
8618,data/train-custom\Marshall_med_emottsangry_3249_angry.wav,angry
8619,data/train-custom\Marshall_med_emottsangry_3251_angry.wav,angry
8620,data/train-custom\Marshall_med_emottsangry_3252_angry.wav,angry
8621,data/train-custom\Marshall_med_emottsangry_3261_angry.wav,angry
8622,data/train-custom\Marshall_med_emottsangry_3263_angry.wav,angry
8623,data/train-custom\Marshall_med_emottsangry_3264_angry.wav,angry
8624,data/train-custom\Marshall_med_emottsangry_3274_angry.wav,angry
8625,data/train-custom\Marshall_med_emottsangry_3275_angry.wav,angry
8626,data/train-custom\Marshall_med_emottsangry_3285_angry.wav,angry
8627,data/train-custom\Marshall_med_emottsangry_3286_angry.wav,angry
8628,data/train-custom\Marshall_med_emottsangry_3287_angry.wav,angry
8629,data/train-custom\Marshall_med_emottsangry_3288_angry.wav,angry
8630,data/train-custom\Marshall_med_emottsangry_3297_angry.wav,angry
8631,data/train-custom\Marshall_med_emottsangry_3298_angry.wav,angry
8632,data/train-custom\Marshall_med_emottsangry_3299_angry.wav,angry
8633,data/train-custom\Marshall_med_emottsangry_3309_angry.wav,angry
8634,data/train-custom\Marshall_med_emottsangry_3310_angry.wav,angry
8635,data/train-custom\Marshall_med_emottsangry_3311_angry.wav,angry
8636,data/train-custom\Marshall_med_emottsangry_3312_angry.wav,angry
8637,data/train-custom\Marshall_med_emottsangry_3321_angry.wav,angry
8638,data/train-custom\Marshall_med_emottsangry_3322_angry.wav,angry
8639,data/train-custom\Marshall_med_emottsangry_3323_angry.wav,angry
8640,data/train-custom\Marshall_med_emottsangry_3324_angry.wav,angry
8641,data/train-custom\Marshall_med_emottsangry_3336_angry.wav,angry
8642,data/train-custom\Marshall_med_emottsangry_3345_angry.wav,angry
8643,data/train-custom\Marshall_med_emottsangry_3348_angry.wav,angry
8644,data/train-custom\Marshall_med_emottsangry_3357_angry.wav,angry
8645,data/train-custom\Marshall_med_emottsangry_3358_angry.wav,angry
8646,data/train-custom\Marshall_med_emottsangry_3359_angry.wav,angry
8647,data/train-custom\Marshall_med_emottsangry_3360_angry.wav,angry
8648,data/train-custom\Marshall_med_emottsangry_3371_angry.wav,angry
8649,data/train-custom\Marshall_med_emottsangry_3372_angry.wav,angry
8650,data/train-custom\Marshall_med_emottsangry_3381_angry.wav,angry
8651,data/train-custom\Marshall_med_emottsangry_3382_angry.wav,angry
8652,data/train-custom\Marshall_med_emottsangry_3383_angry.wav,angry
8653,data/train-custom\Marshall_med_emottsangry_3384_angry.wav,angry
8654,data/train-custom\Marshall_med_emottsangry_3393_angry.wav,angry
8655,data/train-custom\Marshall_med_emottsangry_3394_angry.wav,angry
8656,data/train-custom\Marshall_med_emottsangry_3395_angry.wav,angry
8657,data/train-custom\Marshall_med_emottsangry_3396_angry.wav,angry
8658,data/train-custom\Marshall_med_emottsangry_3405_angry.wav,angry
8659,data/train-custom\Marshall_med_emottsangry_3406_angry.wav,angry
8660,data/train-custom\Marshall_med_emottsangry_3407_angry.wav,angry
8661,data/train-custom\Marshall_med_emottsangry_3408_angry.wav,angry
8662,data/train-custom\Marshall_med_emottsangry_3417_angry.wav,angry
8663,data/train-custom\Marshall_med_emottsangry_3419_angry.wav,angry
8664,data/train-custom\Marshall_med_emottsangry_3420_angry.wav,angry
8665,data/train-custom\Marshall_med_emottsangry_3430_angry.wav,angry
8666,data/train-custom\Marshall_med_emottsangry_3431_angry.wav,angry
8667,data/train-custom\Marshall_med_emottsangry_3432_angry.wav,angry
8668,data/train-custom\Marshall_med_emottsangry_3441_angry.wav,angry
8669,data/train-custom\Marshall_med_emottsangry_3442_angry.wav,angry
8670,data/train-custom\Marshall_med_emottsangry_3443_angry.wav,angry
8671,data/train-custom\Marshall_med_emottsangry_3444_angry.wav,angry
8672,data/train-custom\Marshall_med_emottsangry_3453_angry.wav,angry
8673,data/train-custom\Marshall_med_emottsangry_3454_angry.wav,angry
8674,data/train-custom\Marshall_med_emottsangry_3455_angry.wav,angry
8675,data/train-custom\Marshall_med_emottsangry_3465_angry.wav,angry
8676,data/train-custom\Marshall_med_emottsangry_3466_angry.wav,angry
8677,data/train-custom\Marshall_med_emottsangry_3467_angry.wav,angry
8678,data/train-custom\Marshall_med_emottsangry_3468_angry.wav,angry
8679,data/train-custom\Marshall_med_emottsangry_3477_angry.wav,angry
8680,data/train-custom\Marshall_med_emottsangry_3478_angry.wav,angry
8681,data/train-custom\Marshall_med_emottsangry_3480_angry.wav,angry
8682,data/train-custom\Marshall_med_emottsangry_3489_angry.wav,angry
8683,data/train-custom\Marshall_med_emottsangry_3491_angry.wav,angry
8684,data/train-custom\Marshall_med_emottsangry_3492_angry.wav,angry
8685,data/train-custom\Marshall_med_emottsangry_3501_angry.wav,angry
8686,data/train-custom\Marshall_med_emottsangry_3502_angry.wav,angry
8687,data/train-custom\Marshall_med_emottsangry_3503_angry.wav,angry
8688,data/train-custom\Marshall_med_emottsangry_3504_angry.wav,angry
8689,data/train-custom\Marshall_med_emottsangry_3513_angry.wav,angry
8690,data/train-custom\Marshall_med_emottsangry_3515_angry.wav,angry
8691,data/train-custom\Marshall_med_emottsangry_3516_angry.wav,angry
8692,data/train-custom\Marshall_med_emottsangry_3526_angry.wav,angry
8693,data/train-custom\Marshall_med_emottsangry_3527_angry.wav,angry
8694,data/train-custom\Marshall_med_emottsangry_3537_angry.wav,angry
8695,data/train-custom\Marshall_med_emottsangry_3538_angry.wav,angry
8696,data/train-custom\Marshall_med_emottsangry_3539_angry.wav,angry
8697,data/train-custom\Marshall_med_emottsangry_3540_angry.wav,angry
8698,data/train-custom\Marshall_med_emottsangry_3549_angry.wav,angry
8699,data/train-custom\Marshall_med_emottsangry_3550_angry.wav,angry
8700,data/train-custom\Marshall_med_emottsangry_3551_angry.wav,angry
8701,data/train-custom\Marshall_med_emottsangry_3552_angry.wav,angry
8702,data/train-custom\Marshall_med_emottsangry_3561_angry.wav,angry
8703,data/train-custom\Marshall_med_emottsangry_3563_angry.wav,angry
8704,data/train-custom\Marshall_med_emottsangry_3564_angry.wav,angry
8705,data/train-custom\Marshall_med_emottsangry_3573_angry.wav,angry
8706,data/train-custom\Marshall_med_emottsangry_3574_angry.wav,angry
8707,data/train-custom\Marshall_med_emottsangry_3575_angry.wav,angry
8708,data/train-custom\Marshall_med_emottsangry_3576_angry.wav,angry
8709,data/train-custom\Marshall_med_emottsangry_3586_angry.wav,angry
8710,data/train-custom\Marshall_med_emottsangry_3587_angry.wav,angry
8711,data/train-custom\Marshall_med_emottsangry_3598_angry.wav,angry
8712,data/train-custom\Marshall_med_emottsangry_3599_angry.wav,angry
8713,data/train-custom\Marshall_med_emottsangry_3600_angry.wav,angry
8714,data/train-custom\Marshall_med_emottsangry_3609_angry.wav,angry
8715,data/train-custom\Marshall_med_emottsangry_3610_angry.wav,angry
8716,data/train-custom\Marshall_med_emottsangry_3611_angry.wav,angry
8717,data/train-custom\Marshall_med_emottsangry_3612_angry.wav,angry
8718,data/train-custom\Marshall_med_emottsangry_3621_angry.wav,angry
8719,data/train-custom\Marshall_med_emottsangry_3622_angry.wav,angry
8720,data/train-custom\Marshall_med_emottsangry_3623_angry.wav,angry
8721,data/train-custom\Marshall_med_emottsangry_3624_angry.wav,angry
8722,data/train-custom\Marshall_med_emottsangry_3633_angry.wav,angry
8723,data/train-custom\Marshall_med_emottsangry_3636_angry.wav,angry
8724,data/train-custom\Marshall_med_emottsangry_3645_angry.wav,angry
8725,data/train-custom\Marshall_med_emottsangry_3646_angry.wav,angry
8726,data/train-custom\Marshall_med_emottsangry_3647_angry.wav,angry
8727,data/train-custom\Marshall_med_emottsangry_3648_angry.wav,angry
8728,data/train-custom\Marshall_med_emottsangry_3657_angry.wav,angry
8729,data/train-custom\Marshall_med_emottsangry_3658_angry.wav,angry
8730,data/train-custom\Marshall_med_emottsangry_3659_angry.wav,angry
8731,data/train-custom\Marshall_med_emottsangry_3660_angry.wav,angry
8732,data/train-custom\Marshall_med_emottsangry_3669_angry.wav,angry
8733,data/train-custom\Marshall_med_emottsangry_3670_angry.wav,angry
8734,data/train-custom\Marshall_med_emottsangry_3671_angry.wav,angry
8735,data/train-custom\Marshall_med_emottsangry_3672_angry.wav,angry
8736,data/train-custom\Marshall_med_emottsangry_3683_angry.wav,angry
8737,data/train-custom\Marshall_med_emottsangry_3684_angry.wav,angry
8738,data/train-custom\Marshall_med_emottsangry_3695_angry.wav,angry
8739,data/train-custom\Marshall_med_emottsangry_3696_angry.wav,angry
8740,data/train-custom\Marshall_med_emottsangry_3705_angry.wav,angry
8741,data/train-custom\Marshall_med_emottsangry_3706_angry.wav,angry
8742,data/train-custom\Marshall_med_emottsangry_3707_angry.wav,angry
8743,data/train-custom\Marshall_med_emottsangry_3717_angry.wav,angry
8744,data/train-custom\Marshall_med_emottsangry_3718_angry.wav,angry
8745,data/train-custom\Marshall_med_emottsangry_3719_angry.wav,angry
8746,data/train-custom\Marshall_med_emottsangry_3720_angry.wav,angry
8747,data/train-custom\Marshall_med_emottsangry_3729_angry.wav,angry
8748,data/train-custom\Marshall_med_emottsangry_3731_angry.wav,angry
8749,data/train-custom\Marshall_med_emottsangry_3743_angry.wav,angry
8750,data/train-custom\Marshall_med_emottsangry_3753_angry.wav,angry
8751,data/train-custom\Marshall_med_emottsangry_3754_angry.wav,angry
8752,data/train-custom\Marshall_med_emottsangry_3755_angry.wav,angry
8753,data/train-custom\Marshall_med_emottsangry_3756_angry.wav,angry
8754,data/train-custom\Marshall_med_emottsangry_3765_angry.wav,angry
8755,data/train-custom\Marshall_med_emottsangry_3768_angry.wav,angry
8756,data/train-custom\Marshall_med_emottsangry_3777_angry.wav,angry
